datetime_key, date_key, hour_key, season_key, weather_key, holiday_flag, workingday_flag, temperature, feeling_temp, humidity, windspeed, casual, registered, total_count
  2012061003, 20120610,        3,          2,           1,            0,               0,        0.64,       0.6061,     0.73,    0.1045,      6,         23,          29
  2012061004, 20120610,        4,          2,           1,            0,               0,        0.62,       0.5909,     0.78,    0.0896,      1,          9,          10
  2012061005, 20120610,        5,          2,           1,            0,               0,        0.62,       0.6061,     0.69,    0.0896,      3,         10,          13
  2012061006, 20120610,        6,          2,           1,            0,               0,        0.62,       0.5909,     0.73,    0.0   ,      3,         27,          30
  2012061007, 20120610,        7,          2,           1,            0,               0,        0.6 ,       0.5758,     0.78,    0.1045,     21,         41,          62
  2012061008, 20120610,        8,          2,           1,            0,               0,        0.64,       0.6061,     0.73,    0.0896,     59,        122,         181
  2012061009, 20120610,        9,          2,           1,            0,               0,        0.7 ,       0.6515,     0.58,    0.0   ,     91,        175,         266
  2012061010, 20120610,       10,          2,           1,            0,               0,        0.76,       0.6818,     0.4 ,    0.1045,    148,        265,         413
  2012061011, 20120610,       11,          2,           1,            0,               0,        0.76,       0.6818,     0.45,    0.0896,    184,        315,         499
  2012061012, 20120610,       12,          2,           1,            0,               0,        0.82,       0.7121,     0.3 ,    0.0   ,    173,        329,         502
  2012061013, 20120610,       13,          2,           1,            0,               0,        0.84,       0.7273,     0.28,    0.1343,    204,        288,         492
  2012061014, 20120610,       14,          2,           1,            0,               0,        0.84,       0.7273,     0.3 ,    0.1343,    186,        314,         500
  2012061015, 20120610,       15,          2,           1,            0,               0,        0.84,       0.7273,     0.3 ,    0.2239,    159,        316,         475
  2012061016, 20120610,       16,          2,           1,            0,               0,        0.84,       0.7424,     0.36,    0.2836,    173,        335,         508
  2012061017, 20120610,       17,          2,           1,            0,               0,        0.82,       0.7424,     0.41,    0.2836,    184,        337,         521
  2012061018, 20120610,       18,          2,           1,            0,               0,        0.82,       0.7273,     0.38,    0.2239,    164,        326,         490
  2012061019, 20120610,       19,          2,           1,            0,               0,        0.82,       0.7121,     0.28,    0.2836,    115,        260,         375
  2012061020, 20120610,       20,          2,           1,            0,               0,        0.76,       0.6818,     0.48,    0.1642,    113,        250,         363
  2012061021, 20120610,       21,          2,           1,            0,               0,        0.72,       0.6818,     0.62,    0.1642,     83,        170,         253
  2012061022, 20120610,       22,          2,           1,            0,               0,        0.7 ,       0.6515,     0.65,    0.1642,     42,        117,         159
  2012061023, 20120610,       23,          2,           1,            0,               0,        0.72,       0.6667,     0.58,    0.1045,     30,         80,         110
  2012061100, 20120611,        0,          2,           1,            0,               1,        0.7 ,       0.6515,     0.65,    0.1045,      8,         33,          41
  2012061101, 20120611,        1,          2,           1,            0,               1,        0.66,       0.6212,     0.74,    0.1642,      9,         15,          24
  2012061102, 20120611,        2,          2,           1,            0,               1,        0.66,       0.6212,     0.74,    0.1045,      5,         12,          17
  2012061103, 20120611,        3,          2,           1,            0,               1,        0.64,       0.5909,     0.78,    0.1045,      2,          4,           6
  2012061104, 20120611,        4,          2,           1,            0,               1,        0.64,       0.5909,     0.78,    0.1343,      0,          7,           7
  2012061105, 20120611,        5,          2,           1,            0,               1,        0.64,       0.5909,     0.78,    0.1343,      1,         36,          37
  2012061106, 20120611,        6,          2,           1,            0,               1,        0.62,       0.5758,     0.83,    0.1045,      8,        136,         144
  2012061107, 20120611,        7,          2,           1,            0,               1,        0.64,       0.5909,     0.78,    0.1045,     25,        478,         503
  2012061108, 20120611,        8,          2,           1,            0,               1,        0.66,       0.6212,     0.74,    0.1343,     38,        613,         651
  2012061109, 20120611,        9,          2,           1,            0,               1,        0.7 ,       0.6515,     0.65,    0.1343,     57,        259,         316
  2012061110, 20120611,       10,          2,           1,            0,               1,        0.72,       0.6818,     0.62,    0.1642,     52,         95,         147
  2012061111, 20120611,       11,          2,           2,            0,               1,        0.76,       0.6818,     0.48,    0.2239,     59,        143,         202
  2012061112, 20120611,       12,          2,           2,            0,               1,        0.8 ,       0.7273,     0.43,    0.194 ,     63,        198,         261
  2012061113, 20120611,       13,          2,           2,            0,               1,        0.8 ,       0.7121,     0.41,    0.2985,     63,        185,         248
  2012061114, 20120611,       14,          2,           2,            0,               1,        0.82,       0.7273,     0.34,    0.2836,     66,        193,         259
  2012061115, 20120611,       15,          2,           1,            0,               1,        0.8 ,       0.7121,     0.41,    0.3582,     72,        187,         259
  2012061116, 20120611,       16,          2,           2,            0,               1,        0.8 ,       0.7121,     0.41,    0.4179,     87,        340,         427
  2012061117, 20120611,       17,          2,           2,            0,               1,        0.8 ,       0.7121,     0.41,    0.3582,     85,        715,         800
  2012061118, 20120611,       18,          2,           2,            0,               1,        0.8 ,       0.7273,     0.43,    0.2985,    105,        726,         831
  2012061119, 20120611,       19,          2,           2,            0,               1,        0.76,       0.6818,     0.48,    0.3284,     89,        507,         596
  2012061120, 20120611,       20,          2,           2,            0,               1,        0.74,       0.6667,     0.48,    0.2239,     61,        333,         394
  2012061121, 20120611,       21,          2,           2,            0,               1,        0.72,       0.6667,     0.58,    0.194 ,     32,        218,         250
  2012061122, 20120611,       22,          2,           2,            0,               1,        0.72,       0.6667,     0.58,    0.194 ,     22,        142,         164
  2012061123, 20120611,       23,          2,           2,            0,               1,        0.7 ,       0.6515,     0.58,    0.2239,      8,         72,          80
  2012061200, 20120612,        0,          2,           2,            0,               1,        0.7 ,       0.6515,     0.58,    0.2239,      2,         26,          28
  2012061201, 20120612,        1,          2,           2,            0,               1,        0.68,       0.6364,     0.65,    0.1642,      5,         11,          16
  2012061202, 20120612,        2,          2,           2,            0,               1,        0.68,       0.6364,     0.65,    0.194 ,      0,          6,           6
  2012061203, 20120612,        3,          2,           2,            0,               1,        0.66,       0.6212,     0.69,    0.2537,      3,          9,          12
  2012061204, 20120612,        4,          2,           3,            0,               1,        0.6 ,       0.5455,     0.88,    0.1642,      0,          4,           4
  2012061205, 20120612,        5,          2,           3,            0,               1,        0.6 ,       0.5455,     0.88,    0.1343,      1,         28,          29
  2012061206, 20120612,        6,          2,           2,            0,               1,        0.6 ,       0.5455,     0.88,    0.1343,      6,        130,         136
  2012061207, 20120612,        7,          2,           3,            0,               1,        0.62,       0.5606,     0.88,    0.2537,     16,        287,         303
  2012061208, 20120612,        8,          2,           2,            0,               1,        0.62,       0.5606,     0.88,    0.2239,     15,        598,         613
  2012061209, 20120612,        9,          2,           2,            0,               1,        0.64,       0.5758,     0.89,    0.2836,     31,        254,         285
  2012061210, 20120612,       10,          2,           3,            0,               1,        0.64,       0.5758,     0.89,    0.2836,     29,         96,         125
  2012061211, 20120612,       11,          2,           3,            0,               1,        0.66,       0.6061,     0.83,    0.3582,      8,         57,          65
  2012061212, 20120612,       12,          2,           3,            0,               1,        0.66,       0.6061,     0.83,    0.2537,     19,         76,          95
  2012061213, 20120612,       13,          2,           3,            0,               1,        0.66,       0.6061,     0.83,    0.194 ,     11,         48,          59
  2012061214, 20120612,       14,          2,           3,            0,               1,        0.64,       0.5758,     0.89,    0.2537,     12,         48,          60
  2012061215, 20120612,       15,          2,           3,            0,               1,        0.66,       0.5909,     0.89,    0.194 ,     22,         94,         116
  2012061216, 20120612,       16,          2,           2,            0,               1,        0.66,       0.5909,     0.89,    0.2836,     30,        209,         239
  2012061217, 20120612,       17,          2,           2,            0,               1,        0.66,       0.5909,     0.89,    0.2836,     56,        625,         681
  2012061218, 20120612,       18,          2,           1,            0,               1,        0.68,       0.6364,     0.83,    0.194 ,     57,        596,         653
  2012061219, 20120612,       19,          2,           1,            0,               1,        0.68,       0.6364,     0.83,    0.194 ,     47,        444,         491
  2012061220, 20120612,       20,          2,           1,            0,               1,        0.68,       0.6364,     0.83,    0.194 ,     36,        350,         386
  2012061221, 20120612,       21,          2,           1,            0,               1,        0.68,       0.6364,     0.83,    0.1045,     41,        233,         274
  2012061222, 20120612,       22,          2,           1,            0,               1,        0.66,       0.5909,     0.94,    0.1045,     19,        188,         207
  2012061223, 20120612,       23,          2,           3,            0,               1,        0.66,       0.5909,     0.94,    0.2239,     11,         78,          89
  2012061300, 20120613,        0,          2,           2,            0,               1,        0.66,       0.5909,     0.94,    0.194 ,      7,         27,          34
  2012061301, 20120613,        1,          2,           1,            0,               1,        0.64,       0.5909,     0.78,    0.0   ,      7,         21,          28
  2012061302, 20120613,        2,          2,           1,            0,               1,        0.62,       0.5758,     0.83,    0.1343,      0,          4,           4
  2012061303, 20120613,        3,          2,           1,            0,               1,        0.62,       0.5758,     0.83,    0.194 ,      1,          7,           8
  2012061304, 20120613,        4,          2,           1,            0,               1,        0.6 ,       0.5606,     0.83,    0.1343,      1,          9,          10
  2012061305, 20120613,        5,          2,           1,            0,               1,        0.6 ,       0.5606,     0.83,    0.194 ,      2,         38,          40
  2012061306, 20120613,        6,          2,           1,            0,               1,        0.6 ,       0.5606,     0.83,    0.2239,      6,        188,         194
  2012061307, 20120613,        7,          2,           1,            0,               1,        0.6 ,       0.5606,     0.83,    0.2985,     25,        480,         505
  2012061308, 20120613,        8,          2,           2,            0,               1,        0.62,       0.5909,     0.73,    0.5224,     41,        672,         713
  2012061309, 20120613,        9,          2,           2,            0,               1,        0.64,       0.6061,     0.69,    0.5821,     54,        298,         352
  2012061310, 20120613,       10,          2,           2,            0,               1,        0.64,       0.6061,     0.65,    0.4179,     64,        134,         198
  2012061311, 20120613,       11,          2,           2,            0,               1,        0.66,       0.6212,     0.54,    0.4478,     64,        182,         246
  2012061312, 20120613,       12,          2,           2,            0,               1,        0.68,       0.6364,     0.44,    0.4179,     93,        241,         334
  2012061313, 20120613,       13,          2,           2,            0,               1,        0.7 ,       0.6364,     0.45,    0.3881,     52,        203,         255
  2012061314, 20120613,       14,          2,           2,            0,               1,        0.72,       0.6515,     0.37,    0.4179,     98,        222,         320
  2012061315, 20120613,       15,          2,           1,            0,               1,        0.72,       0.6515,     0.32,    0.4925,     65,        216,         281
  2012061316, 20120613,       16,          2,           1,            0,               1,        0.72,       0.6515,     0.3 ,    0.4925,     72,        320,         392
  2012061317, 20120613,       17,          2,           1,            0,               1,        0.72,       0.6515,     0.32,    0.4925,     75,        782,         857
  2012061318, 20120613,       18,          2,           1,            0,               1,        0.72,       0.6515,     0.32,    0.4478,    104,        640,         744
  2012061319, 20120613,       19,          2,           1,            0,               1,        0.7 ,       0.6364,     0.34,    0.3881,    123,        548,         671
  2012061320, 20120613,       20,          2,           1,            0,               1,        0.68,       0.6364,     0.36,    0.4179,     86,        362,         448
  2012061321, 20120613,       21,          2,           1,            0,               1,        0.64,       0.6212,     0.44,    0.3582,     79,        317,         396
  2012061322, 20120613,       22,          2,           1,            0,               1,        0.62,       0.6212,     0.5 ,    0.2985,     29,        209,         238
  2012061323, 20120613,       23,          2,           1,            0,               1,        0.62,       0.6212,     0.5 ,    0.2836,     25,        128,         153
  2012061400, 20120614,        0,          2,           1,            0,               1,        0.6 ,       0.6212,     0.53,    0.2985,      3,         45,          48
  2012061401, 20120614,        1,          2,           1,            0,               1,        0.6 ,       0.6212,     0.56,    0.2239,      4,         17,          21
  2012061402, 20120614,        2,          2,           2,            0,               1,        0.62,       0.6212,     0.53,    0.2537,      1,          8,           9
  2012061403, 20120614,        3,          2,           2,            0,               1,        0.62,       0.6212,     0.53,    0.2836,      1,          4,           5
  2012061404, 20120614,        4,          2,           2,            0,               1,        0.6 ,       0.6212,     0.56,    0.2537,      0,          6,           6
  2012061405, 20120614,        5,          2,           2,            0,               1,        0.6 ,       0.6212,     0.56,    0.2537,      0,         40,          40
  2012061406, 20120614,        6,          2,           1,            0,               1,        0.58,       0.5455,     0.6 ,    0.2836,     12,        169,         181
  2012061407, 20120614,        7,          2,           1,            0,               1,        0.6 ,       0.6061,     0.6 ,    0.2836,     26,        480,         506
  2012061408, 20120614,        8,          2,           1,            0,               1,        0.6 ,       0.6061,     0.64,    0.3284,     37,        682,         719
  2012061409, 20120614,        9,          2,           1,            0,               1,        0.62,       0.6061,     0.61,    0.2239,     45,        312,         357
  2012061410, 20120614,       10,          2,           1,            0,               1,        0.64,       0.6061,     0.65,    0.4179,     47,        132,         179
  2012061411, 20120614,       11,          2,           1,            0,               1,        0.66,       0.6212,     0.57,    0.2537,     60,        168,         228
  2012061412, 20120614,       12,          2,           2,            0,               1,        0.66,       0.6212,     0.61,    0.2239,     55,        210,         265
  2012061413, 20120614,       13,          2,           1,            0,               1,        0.68,       0.6364,     0.57,    0.1642,     71,        213,         284
  2012061414, 20120614,       14,          2,           1,            0,               1,        0.7 ,       0.6515,     0.54,    0.2836,     84,        214,         298
  2012061415, 20120614,       15,          2,           1,            0,               1,        0.74,       0.6667,     0.48,    0.2985,    111,        213,         324
  2012061416, 20120614,       16,          2,           1,            0,               1,        0.72,       0.6667,     0.51,    0.2836,     70,        368,         438
  2012061417, 20120614,       17,          2,           1,            0,               1,        0.72,       0.6667,     0.48,    0.2239,    117,        750,         867
  2012061418, 20120614,       18,          2,           1,            0,               1,        0.74,       0.6667,     0.42,    0.194 ,    107,        716,         823
  2012061419, 20120614,       19,          2,           1,            0,               1,        0.7 ,       0.6515,     0.48,    0.2537,     96,        483,         579
  2012061420, 20120614,       20,          2,           1,            0,               1,        0.66,       0.6212,     0.65,    0.2537,     84,        351,         435
  2012061421, 20120614,       21,          2,           1,            0,               1,        0.64,       0.6061,     0.65,    0.1642,     67,        270,         337
  2012061422, 20120614,       22,          2,           2,            0,               1,        0.64,       0.6061,     0.65,    0.2239,     46,        196,         242
  2012061423, 20120614,       23,          2,           2,            0,               1,        0.62,       0.6061,     0.69,    0.1642,     36,        136,         172
  2012061500, 20120615,        0,          2,           1,            0,               1,        0.6 ,       0.5909,     0.73,    0.1642,     26,         68,          94
  2012061501, 20120615,        1,          2,           1,            0,               1,        0.58,       0.5455,     0.78,    0.194 ,      9,         42,          51
  2012061502, 20120615,        2,          2,           1,            0,               1,        0.56,       0.5303,     0.83,    0.1045,      0,         15,          15
  2012061503, 20120615,        3,          2,           1,            0,               1,        0.56,       0.5303,     0.83,    0.1642,      2,          3,           5
  2012061504, 20120615,        4,          2,           1,            0,               1,        0.56,       0.5303,     0.83,    0.1642,      1,         13,          14
  2012061505, 20120615,        5,          2,           1,            0,               1,        0.54,       0.5152,     0.88,    0.1045,      2,         31,          33
  2012061506, 20120615,        6,          2,           1,            0,               1,        0.54,       0.5152,     0.83,    0.1343,      9,        142,         151
  2012061507, 20120615,        7,          2,           1,            0,               1,        0.56,       0.5303,     0.83,    0.1642,     17,        413,         430
  2012061508, 20120615,        8,          2,           1,            0,               1,        0.6 ,       0.5909,     0.69,    0.1642,     44,        609,         653
  2012061509, 20120615,        9,          2,           1,            0,               1,        0.62,       0.6061,     0.65,    0.1642,     58,        308,         366
  2012061510, 20120615,       10,          2,           1,            0,               1,        0.64,       0.6212,     0.57,    0.1642,     56,        160,         216
  2012061511, 20120615,       11,          2,           1,            0,               1,        0.66,       0.6212,     0.5 ,    0.194 ,    106,        180,         286
  2012061512, 20120615,       12,          2,           1,            0,               1,        0.7 ,       0.6364,     0.45,    0.1642,    111,        292,         403
  2012061513, 20120615,       13,          2,           1,            0,               1,        0.7 ,       0.6364,     0.42,    0.2537,    121,        272,         393
  2012061514, 20120615,       14,          2,           1,            0,               1,        0.72,       0.6515,     0.39,    0.194 ,    121,        255,         376
  2012061515, 20120615,       15,          2,           1,            0,               1,        0.72,       0.6515,     0.39,    0.194 ,    107,        270,         377
  2012061516, 20120615,       16,          2,           1,            0,               1,        0.72,       0.6515,     0.37,    0.194 ,    132,        426,         558
  2012061517, 20120615,       17,          2,           1,            0,               1,        0.74,       0.6515,     0.37,    0.2836,    125,        698,         823
  2012061518, 20120615,       18,          2,           1,            0,               1,        0.72,       0.6515,     0.39,    0.2239,    121,        572,         693
  2012061519, 20120615,       19,          2,           1,            0,               1,        0.7 ,       0.6364,     0.42,    0.1642,     98,        369,         467
  2012061520, 20120615,       20,          2,           1,            0,               1,        0.68,       0.6364,     0.44,    0.194 ,     89,        296,         385
  2012061521, 20120615,       21,          2,           1,            0,               1,        0.66,       0.6212,     0.5 ,    0.1045,     83,        250,         333
  2012061522, 20120615,       22,          2,           1,            0,               1,        0.64,       0.6212,     0.53,    0.1343,     79,        242,         321
  2012061523, 20120615,       23,          2,           1,            0,               1,        0.62,       0.6212,     0.53,    0.2537,     46,        176,         222
  2012061600, 20120616,        0,          2,           1,            0,               0,        0.58,       0.5455,     0.56,    0.1343,     25,        112,         137
  2012061601, 20120616,        1,          2,           1,            0,               0,        0.56,       0.5303,     0.56,    0.0   ,     16,         79,          95
  2012061602, 20120616,        2,          2,           1,            0,               0,        0.58,       0.5455,     0.53,    0.0   ,     12,         55,          67
  2012061603, 20120616,        3,          2,           1,            0,               0,        0.56,       0.5303,     0.6 ,    0.0896,      8,         19,          27
  2012061604, 20120616,        4,          2,           1,            0,               0,        0.54,       0.5152,     0.68,    0.1343,      3,          5,           8
  2012061605, 20120616,        5,          2,           1,            0,               0,        0.54,       0.5152,     0.68,    0.1045,      2,         21,          23
  2012061606, 20120616,        6,          2,           1,            0,               0,        0.54,       0.5152,     0.68,    0.194 ,     11,         36,          47
  2012061607, 20120616,        7,          2,           1,            0,               0,        0.54,       0.5152,     0.68,    0.194 ,     10,         68,          78
  2012061608, 20120616,        8,          2,           1,            0,               0,        0.58,       0.5455,     0.64,    0.1642,     47,        157,         204
  2012061609, 20120616,        9,          2,           1,            0,               0,        0.6 ,       0.6061,     0.6 ,    0.0896,     88,        279,         367
  2012061610, 20120616,       10,          2,           1,            0,               0,        0.64,       0.6212,     0.47,    0.194 ,    139,        296,         435
  2012061611, 20120616,       11,          2,           1,            0,               0,        0.66,       0.6212,     0.39,    0.1642,    213,        353,         566
  2012061612, 20120616,       12,          2,           1,            0,               0,        0.68,       0.6364,     0.41,    0.1045,    254,        349,         603
  2012061613, 20120616,       13,          2,           1,            0,               0,        0.72,       0.6515,     0.34,    0.1642,    293,        324,         617
  2012061614, 20120616,       14,          2,           1,            0,               0,        0.72,       0.6515,     0.37,    0.2239,    264,        309,         573
  2012061615, 20120616,       15,          2,           1,            0,               0,        0.74,       0.6515,     0.35,    0.2537,    295,        288,         583
  2012061616, 20120616,       16,          2,           2,            0,               0,        0.72,       0.6515,     0.37,    0.1045,    238,        304,         542
  2012061617, 20120616,       17,          2,           2,            0,               0,        0.72,       0.6515,     0.37,    0.2537,    244,        349,         593
  2012061618, 20120616,       18,          2,           2,            0,               0,        0.72,       0.6515,     0.37,    0.2239,    256,        315,         571
  2012061619, 20120616,       19,          2,           2,            0,               0,        0.7 ,       0.6364,     0.42,    0.194 ,    184,        277,         461
  2012061620, 20120616,       20,          2,           2,            0,               0,        0.66,       0.6212,     0.47,    0.194 ,    123,        229,         352
  2012061621, 20120616,       21,          2,           2,            0,               0,        0.64,       0.6212,     0.5 ,    0.2239,     98,        192,         290
  2012061622, 20120616,       22,          2,           1,            0,               0,        0.62,       0.6212,     0.53,    0.2985,     91,        189,         280
  2012061623, 20120616,       23,          2,           1,            0,               0,        0.6 ,       0.6212,     0.53,    0.2985,     49,        134,         183
  2012061700, 20120617,        0,          2,           1,            0,               0,        0.56,       0.5303,     0.56,    0.1343,     31,        117,         148
  2012061701, 20120617,        1,          2,           1,            0,               0,        0.56,       0.5303,     0.6 ,    0.1642,     21,         67,          88
  2012061702, 20120617,        2,          2,           1,            0,               0,        0.56,       0.5303,     0.56,    0.0896,     19,         55,          74
  2012061703, 20120617,        3,          2,           1,            0,               0,        0.54,       0.5152,     0.64,    0.1045,      6,         22,          28
  2012061704, 20120617,        4,          2,           1,            0,               0,        0.54,       0.5152,     0.64,    0.0896,      2,         16,          18
  2012061705, 20120617,        5,          2,           1,            0,               0,        0.54,       0.5152,     0.68,    0.1343,      4,         13,          17
  2012061706, 20120617,        6,          2,           1,            0,               0,        0.52,       0.5   ,     0.72,    0.1045,      7,         16,          23
  2012061707, 20120617,        7,          2,           1,            0,               0,        0.52,       0.5   ,     0.72,    0.0896,     18,         30,          48
  2012061708, 20120617,        8,          2,           1,            0,               0,        0.56,       0.5303,     0.68,    0.2537,     24,         95,         119
  2012061709, 20120617,        9,          2,           1,            0,               0,        0.56,       0.5303,     0.68,    0.1642,     91,        183,         274
  2012061710, 20120617,       10,          2,           1,            0,               0,        0.58,       0.5455,     0.64,    0.0   ,    148,        288,         436
  2012061711, 20120617,       11,          2,           1,            0,               0,        0.62,       0.6212,     0.57,    0.1045,    196,        350,         546
  2012061712, 20120617,       12,          2,           1,            0,               0,        0.62,       0.6212,     0.57,    0.0   ,    260,        355,         615
  2012061713, 20120617,       13,          2,           1,            0,               0,        0.64,       0.6212,     0.53,    0.1642,    267,        347,         614
  2012061714, 20120617,       14,          2,           1,            0,               0,        0.64,       0.6212,     0.53,    0.0   ,    255,        327,         582
  2012061715, 20120617,       15,          2,           1,            0,               0,        0.66,       0.6212,     0.5 ,    0.2239,    203,        260,         463
  2012061716, 20120617,       16,          2,           1,            0,               0,        0.66,       0.6212,     0.54,    0.2985,    240,        340,         580
  2012061717, 20120617,       17,          2,           1,            0,               0,        0.64,       0.6212,     0.57,    0.2239,    232,        361,         593
  2012061718, 20120617,       18,          2,           1,            0,               0,        0.64,       0.6212,     0.53,    0.194 ,    203,        310,         513
  2012061719, 20120617,       19,          2,           1,            0,               0,        0.64,       0.6212,     0.53,    0.1642,    146,        244,         390
  2012061720, 20120617,       20,          2,           1,            0,               0,        0.62,       0.6212,     0.57,    0.194 ,    101,        201,         302
  2012061721, 20120617,       21,          2,           1,            0,               0,        0.62,       0.6212,     0.57,    0.194 ,     76,        170,         246
  2012061722, 20120617,       22,          2,           1,            0,               0,        0.6 ,       0.6061,     0.6 ,    0.194 ,     55,         98,         153
  2012061723, 20120617,       23,          2,           1,            0,               0,        0.58,       0.5455,     0.64,    0.194 ,     29,         79,         108
  2012061800, 20120618,        0,          2,           1,            0,               1,        0.56,       0.5303,     0.73,    0.2537,     12,         28,          40
  2012061801, 20120618,        1,          2,           1,            0,               1,        0.54,       0.5152,     0.77,    0.2239,      9,          5,          14
  2012061802, 20120618,        2,          2,           1,            0,               1,        0.54,       0.5152,     0.77,    0.2239,      3,          6,           9
  2012061803, 20120618,        3,          2,           2,            0,               1,        0.52,       0.5   ,     0.83,    0.2239,      1,          3,           4
  2012061804, 20120618,        4,          2,           2,            0,               1,        0.54,       0.5152,     0.77,    0.194 ,      0,          9,           9
  2012061805, 20120618,        5,          2,           3,            0,               1,        0.52,       0.5   ,     0.83,    0.1343,      1,         22,          23
  2012061806, 20120618,        6,          2,           3,            0,               1,        0.52,       0.5   ,     0.88,    0.1343,      0,         37,          37
  2012061807, 20120618,        7,          2,           3,            0,               1,        0.52,       0.5   ,     0.94,    0.2239,     10,        135,         145
  2012061808, 20120618,        8,          2,           2,            0,               1,        0.54,       0.5152,     0.83,    0.194 ,     27,        447,         474
  2012061809, 20120618,        9,          2,           2,            0,               1,        0.54,       0.5152,     0.83,    0.2239,     28,        222,         250
  2012061810, 20120618,       10,          2,           3,            0,               1,        0.54,       0.5152,     0.88,    0.1045,     13,         78,          91
  2012061811, 20120618,       11,          2,           2,            0,               1,        0.54,       0.5152,     0.88,    0.1642,     25,         96,         121
  2012061812, 20120618,       12,          2,           3,            0,               1,        0.56,       0.5303,     0.78,    0.1343,     29,        139,         168
  2012061813, 20120618,       13,          2,           2,            0,               1,        0.58,       0.5455,     0.73,    0.1343,     51,        174,         225
  2012061814, 20120618,       14,          2,           2,            0,               1,        0.58,       0.5455,     0.68,    0.194 ,     59,        160,         219
  2012061815, 20120618,       15,          2,           2,            0,               1,        0.6 ,       0.5909,     0.69,    0.194 ,     61,        176,         237
  2012061816, 20120618,       16,          2,           2,            0,               1,        0.6 ,       0.5909,     0.73,    0.194 ,     53,        279,         332
  2012061817, 20120618,       17,          2,           2,            0,               1,        0.6 ,       0.5909,     0.73,    0.194 ,     54,        669,         723
  2012061818, 20120618,       18,          2,           2,            0,               1,        0.62,       0.6061,     0.69,    0.1642,     47,        595,         642
  2012061819, 20120618,       19,          2,           2,            0,               1,        0.62,       0.5909,     0.73,    0.0896,     52,        411,         463
  2012061820, 20120618,       20,          2,           2,            0,               1,        0.62,       0.5909,     0.73,    0.1343,     45,        317,         362
  2012061821, 20120618,       21,          2,           2,            0,               1,        0.62,       0.5909,     0.73,    0.1045,     35,        238,         273
  2012061822, 20120618,       22,          2,           2,            0,               1,        0.62,       0.5909,     0.73,    0.1642,     21,        143,         164
  2012061823, 20120618,       23,          2,           3,            0,               1,        0.6 ,       0.5758,     0.78,    0.194 ,     17,         57,          74
  2012061900, 20120619,        0,          2,           2,            0,               1,        0.6 ,       0.5758,     0.78,    0.1642,      5,         30,          35
  2012061901, 20120619,        1,          2,           2,            0,               1,        0.6 ,       0.5758,     0.78,    0.1642,      1,         13,          14
  2012061902, 20120619,        2,          2,           2,            0,               1,        0.6 ,       0.5758,     0.78,    0.1343,      1,         14,          15
  2012061903, 20120619,        3,          2,           2,            0,               1,        0.6 ,       0.5758,     0.78,    0.1045,      1,          7,           8
  2012061904, 20120619,        4,          2,           2,            0,               1,        0.6 ,       0.5758,     0.78,    0.1343,      1,          9,          10
  2012061905, 20120619,        5,          2,           2,            0,               1,        0.6 ,       0.5758,     0.78,    0.194 ,      3,         34,          37
  2012061906, 20120619,        6,          2,           2,            0,               1,        0.6 ,       0.5758,     0.78,    0.1045,      9,        152,         161
  2012061907, 20120619,        7,          2,           2,            0,               1,        0.6 ,       0.5758,     0.78,    0.1343,     18,        462,         480
  2012061908, 20120619,        8,          2,           2,            0,               1,        0.6 ,       0.5758,     0.78,    0.1642,     40,        633,         673
  2012061909, 20120619,        9,          2,           1,            0,               1,        0.64,       0.6061,     0.73,    0.0896,     40,        288,         328
  2012061910, 20120619,       10,          2,           1,            0,               1,        0.64,       0.6061,     0.73,    0.0896,     44,        136,         180
  2012061911, 20120619,       11,          2,           1,            0,               1,        0.66,       0.6212,     0.69,    0.1343,     56,        174,         230
  2012061912, 20120619,       12,          2,           1,            0,               1,        0.7 ,       0.6515,     0.65,    0.0896,     70,        222,         292
  2012061913, 20120619,       13,          2,           1,            0,               1,        0.74,       0.6818,     0.58,    0.1343,     69,        203,         272
  2012061914, 20120619,       14,          2,           1,            0,               1,        0.76,       0.7121,     0.58,    0.1045,     61,        166,         227
  2012061915, 20120619,       15,          2,           1,            0,               1,        0.78,       0.7424,     0.59,    0.1642,     72,        187,         259
  2012061916, 20120619,       16,          2,           1,            0,               1,        0.8 ,       0.7576,     0.55,    0.2239,     48,        286,         334
  2012061917, 20120619,       17,          2,           1,            0,               1,        0.8 ,       0.7576,     0.55,    0.194 ,     86,        725,         811
  2012061918, 20120619,       18,          2,           1,            0,               1,        0.8 ,       0.7576,     0.55,    0.1642,     91,        704,         795
  2012061919, 20120619,       19,          2,           1,            0,               1,        0.8 ,       0.7727,     0.59,    0.2239,     82,        432,         514
  2012061920, 20120619,       20,          2,           1,            0,               1,        0.8 ,       0.7576,     0.55,    0.2537,     59,        399,         458
  2012061921, 20120619,       21,          2,           1,            0,               1,        0.76,       0.7121,     0.62,    0.1642,     37,        239,         276
  2012061922, 20120619,       22,          2,           1,            0,               1,        0.72,       0.697 ,     0.79,    0.0896,     51,        240,         291
  2012061923, 20120619,       23,          2,           1,            0,               1,        0.72,       0.697 ,     0.79,    0.1343,     23,        102,         125
  2012062000, 20120620,        0,          2,           1,            0,               1,        0.7 ,       0.6667,     0.79,    0.194 ,      5,         48,          53
  2012062001, 20120620,        1,          2,           1,            0,               1,        0.68,       0.6364,     0.79,    0.194 ,      7,         20,          27
  2012062002, 20120620,        2,          2,           1,            0,               1,        0.66,       0.6061,     0.83,    0.1642,      1,          5,           6
